asuka	733.1652266456279	Actor
voiced	728.182905318309	Actor
singer	692.3662875714548	Actor
saitama	690.222316956472	Actor
best	681.5082534844305	Actor
sakura	680.1292366066367	Actor
directing	667.772756214892	Actor
takemoto	667.6307287807831	Actor
aichi	652.2093751444513	Actor
japan	649.962978501059	Actor
kōji	648.5628170658917	Actor
magazines	644.2971305166825	Actor
mako	642.5072293106274	Actor
tachibana	642.5072293106274	Actor
佐藤	638.0850696337491	Actor
yumi	629.0163479611027	Actor
rika	616.9246333044308	Actor
holmes	615.333447463366	Actor
ueda	614.2552002709211	Actor
award	612.5395807081671	Actor
mortal	606.5349569189189	Actor
nakajima	599.9883544756316	Actor
escort	593.6399291333561	Actor
sakurai	588.1630878278924	Actor
kasumi	586.0852900664937	Actor
kikuchi	582.8165623602112	Actor
hall	566.9271754523912	Actor
ami	565.0756275581065	Actor
minami	565.0756275581065	Actor
takayuki	561.902966947066	Actor
akane	551.343615504856	Actor
raging	533.5890668277879	Actor
eri	522.0154289293832	Actor
prostitute	521.5963800257565	Actor
hyōgo	512.5970249051887	Actor
movie	509.5264555346487	Actor
pinchot	507.86707278814697	Actor
latex	507.86707278814697	Actor
yū	507.86707278814697	Actor
halls	488.056781382633	Actor
tamaki	486.42186792529975	Actor
natsume	486.42186792529975	Actor
osaka	486.2106661191657	Actor
kumiko	484.4493314648172	Actor
hiv	476.8356478871682	Actor
latham	474.6127197601445	Actor
mai	469.9525545558302	Actor
rocco	468.7647451924242	Actor
matsumoto	468.5669402508071	Actor
yukiko	461.97801385044846	Actor
productions	459.40887217295756	Actor
inducted	458.206276732595	Actor
takahashi	457.09323168667044	Actor
yūji	455.27810676767336	Actor
fujii	455.27810676767336	Actor
modeling	453.6813587115446	Actor
known	452.0290231415857	Actor
takeuchi	449.36126436656303	Actor
role	438.66159275681485	Actor
sayaka	422.65381277077864	Actor
fujino	422.65381277077864	Actor
hara	419.03381290671456	Actor
yamashita	403.3734507614696	Actor
hirano	403.3734507614696	Actor
rie	403.3734507614696	Actor
nao	389.3802330825997	Actor
vision	388.71651650567765	Actor
actresses	387.37161401737285	Actor
entrepreneur	385.82071431860834	Actor
misaki	381.5196226175106	Actor
katsumi	374.59224421931117	Actor
doraemon	371.4334264654208	Actor
chiu	371.4334264654208	Actor
itō	369.3489029073548	Actor
okada	363.84818748685825	Actor
yasuo	360.8607130593724	Actor
saki	360.8607130593724	Actor
aamodt	360.8607130593724	Actor
yoshida	357.778509054346	Actor
akira	349.73066915048975	Actor
tatsumi	348.07635087487563	Actor
scenes	346.83676081457037	Actor
acting	340.8276414187242	Actor
anal	337.5055057570142	Actor
cortez	336.9767161333118	Actor
cj	336.14444076830114	Actor
miyako	336.14444076830114	Actor
angel	330.6095070439918	Actor
credited	324.87571786018606	Actor
star	322.7149076070792	Actor
kyoko	314.5183072597895	Actor
snk	313.1118456232726	Actor
inoue	312.0135327591128	Actor
inductee	310.77776419361595	Actor
websites	308.6778579082712	Actor
hefner	308.46199055222155	Actor
shimura	308.46199055222155	Actor
fukuhara	308.46199055222155	Actor
himawari	308.46199055222155	Actor
izawa	308.46199055222155	Actor
eiji	306.1987568844722	Actor
aoki	302.5976829898609	Actor
directorial	295.43699392532216	Actor
aida	295.43699392532216	Actor
lucía	294.081218212376	Actor
stryker	294.081218212376	Actor
dolce	293.2420021582086	Actor
personality	287.4411849457094	Actor
tsuda	280.9511581701429	Actor
asada	280.9511581701429	Actor
entertainment	278.3038467767166	Actor
actors	276.9985565957415	Actor
kimura	275.6230291304417	Actor
documentary	273.338110668925	Actor
reality	272.6953351607642	Actor
nakahara	268.91547138835114	Actor
haruka	264.9787732546016	Actor
hino	263.30157293237136	Actor
divorced	262.60017467274906	Actor
masami	261.1517896767593	Actor
masahiro	259.9470751437917	Actor
nishikawa	257.8428330757771	Actor
kurosawa	257.8428330757771	Actor
cinematographer	257.8428330757771	Actor
yumiko	257.8428330757771	Actor
mari	255.7555218183224	Actor
better	255.71529953505822	Actor
sigma	255.36170888189855	Actor
honey	255.27745938671168	Actor
pseudonym	251.41528680967346	Actor
bust	250.00587219353648	Actor
tantei	247.6221222552313	Actor
takagi	247.6221222552313	Actor
tattoos	247.6221222552313	Actor
nitta	247.6221222552313	Actor
kanji	245.89352226045975	Actor
falcon	245.56375966557272	Actor
yoshikawa	238.1586803165155	Actor
newcomer	236.71256569287044	Actor
shigeru	231.54235112418993	Actor
shinobu	229.37137130803117	Actor
nakayama	229.2721327592472	Actor
yamagata	228.4372099563526	Actor
mina	225.5894301550058	Actor
works	224.77866906014776	Actor
bauer	223.5820130025017	Actor
shiho	221.19025044391748	Actor
risa	221.19025044391748	Actor
shizuka	221.19025044391748	Actor
miho	220.8155443322533	Actor
ashby	220.09043597330745	Actor
cassidy	219.20641916526856	Actor
shizuoka	217.39745953029177	Actor
yui	215.8020858745043	Actor
posed	215.02282052881876	Actor
worked	213.93492020958016	Actor
talent	213.69371844186628	Actor
virginie	213.55469890976173	Actor
hottest	211.42627708883776	Actor
nikki	207.61295206014603	Actor
celebrity	205.56279341977202	Actor
miyagi	205.0137971159702	Actor
fukuoka	204.8430793293272	Actor
modelling	202.4993561202047	Actor
mayfair	201.73143321455916	Actor
peaches	200.41186210569236	Actor
keaton	199.71571533268119	Actor
mayu	198.18287542279205	Actor
candy	197.85785956485694	Actor
performed	197.2512423348064	Actor
sentai	195.25475364647068	Actor
male	193.7791848736278	Actor
writer	192.0358886472438	Actor
evil	191.65758824979105	Actor
suzuka	190.1956821498894	Actor
painter	144299.41527737628	Artist
comics	99790.08392050331	Artist
comic	89043.17670139659	Artist
comedian	65477.19246765121	Artist
artist	43567.76328549413	Artist
painted	37464.32135040116	Artist
cartoonist	35893.15528570879	Artist
comedy	29257.937419349528	Artist
designer	28675.380067702852	Artist
book	28146.95575990299	Artist
illustrator	26417.70235377691	Artist
writer	25925.8034900826	Artist
marvel	25553.38960772631	Artist
fashion	24897.164249903766	Artist
photographer	22663.796540986787	Artist
work	21681.511646980234	Artist
painting	19785.372781576	Artist
baroque	19182.71182912491	Artist
giovanni	16642.03724133286	Artist
pupil	14933.962115275805	Artist
art	14331.386141931453	Artist
portraits	12857.167153542236	Artist
paintings	11900.011498013988	Artist
dc	11738.395189655292	Artist
francesco	11156.076890980064	Artist
italian	11111.063547257296	Artist
actor	10588.684268661504	Artist
portrait	10049.745481387965	Artist
graphic	9707.291046957564	Artist
creator	9554.72265914813	Artist
engraver	9172.930441098262	Artist
landscapes	8334.245200280955	Artist
bologna	8083.5370871827545	Artist
photography	8055.436000023038	Artist
painters	7994.765104061069	Artist
eisner	7904.5033380516625	Artist
battista	7561.870953467683	Artist
active	6888.3754233098225	Artist
known	6582.934155624267	Artist
inker	6564.165972038759	Artist
exhibited	6051.942370077531	Artist
born	5936.224847525162	Artist
strip	5600.643491173053	Artist
worked	5472.170628934487	Artist
works	5039.86959731116	Artist
altarpiece	4959.991683557157	Artist
frescoes	4959.649923496254	Artist
rome	4891.678827651837	Artist
gallery	4838.073438063559	Artist
books	4827.518365691243	Artist
domenico	4712.435021774805	Artist
comedians	4618.551759909898	Artist
show	4616.569599127108	Artist
american	4482.684065373317	Artist
mannerist	4292.707561031995	Artist
best	4136.299192476196	Artist
pietro	4010.7946799171373	Artist
strips	3978.84979492831	Artist
cartoons	3933.367780644326	Artist
penciller	3900.2976746021523	Artist
cartoonists	3754.707267487606	Artist
venice	3703.734682528243	Artist
photographs	3644.50504255177	Artist
fresco	3529.174566419099	Artist
drawing	3461.096069595327	Artist
renaissance	3438.041003413258	Artist
girolamo	3389.4672613649795	Artist
cartooning	3325.993034440828	Artist
colorist	3315.251521345105	Artist
period	3117.471962769171	Artist
florence	3062.9649060628412	Artist
quadratura	2990.2261097206333	Artist
sitcom	2961.9750069077922	Artist
manga	2881.210097488023	Artist
carracci	2795.210941285501	Artist
couture	2787.35650844146	Artist
style	2771.2348309862155	Artist
genoa	2685.9447007579574	Artist
animator	2644.161481464866	Artist
comix	2616.7277131949054	Artist
jacopo	2565.7405375062863	Artist
batman	2557.48151125888	Artist
paolo	2552.8616009452485	Artist
illustrating	2536.8181568009004	Artist
giulio	2516.016058828773	Artist
studied	2493.81360347385	Artist
cremona	2473.770876206621	Artist
palazzo	2471.1467556945095	Artist
illustrations	2323.50479210405	Artist
superhero	2300.2523226161907	Artist
letterer	2275.170780103271	Artist
superman	2272.254905705958	Artist
series	2246.0345049381053	Artist
carlo	2239.7302471798357	Artist
reni	2148.406664715147	Artist
illustration	2140.6237676172746	Artist
watercolor	2122.991846019929	Artist
naples	2116.692786633965	Artist
agostino	2079.0890222477883	Artist
podcast	2037.2010515171278	Artist
benedetto	2032.439406463959	Artist
inking	1954.031014759934	Artist
cesare	1953.636795226453	Artist
mainly	1939.8261414045285	Artist
canvases	1939.7634134577472	Artist
award	1929.9570376776228	Artist
giuseppe	1924.7941274655504	Artist
landscape	1919.2835393236742	Artist
dredd	1889.2649749109178	Artist
etcher	1885.3030644308642	Artist
penciler	1885.1409341045712	Artist
di	1855.1369475330687	Artist
photojournalist	1850.3807326776628	Artist
veronese	1837.0749504475673	Artist
altarpieces	1824.5138747949918	Artist
verona	1819.8941581608615	Artist
pictures	1819.8928387999003	Artist
paint	1807.6096553301581	Artist
subjects	1794.3168630448918	Artist
fantagraphics	1760.6468907297108	Artist
il	1758.7823902765308	Artist
cortona	1758.2271095406354	Artist
stories	1716.860095839232	Artist
webcomic	1706.9945528676178	Artist
engraved	1704.1665861166443	Artist
titian	1700.2649107333502	Artist
lifes	1695.0624670376628	Artist
impressionist	1677.6183968067332	Artist
giacomo	1675.5705913749305	Artist
watercolour	1653.3230703183497	Artist
designs	1646.110378168833	Artist
guercino	1625.603559667707	Artist
gioseffo	1625.1211676710209	Artist
perugia	1616.077221972164	Artist
pen	1607.5307612395661	Artist
madonna	1567.5806215372857	Artist
maria	1552.4111830267987	Artist
television	1549.8971829573497	Artist
menswear	1526.9837881815263	Artist
scenes	1519.8932729389787	Artist
andrea	1516.762487251405	Artist
cristoforo	1501.0405437211216	Artist
photographers	1499.2142758174878	Artist
fine	1498.571822532863	Artist
vasari	1495.7922810494838	Artist
idw	1489.0698864734	Artist
author	1485.4216822995518	Artist
editor	1478.9363989478318	Artist
bartolomeo	1466.3300533068757	Artist
prints	1462.3706988776034	Artist
bartolommeo	1445.6490559928363	Artist
couturier	1436.4174998638082	Artist
dramanon	1430.1064115677434	Artist
cignani	1430.1064115677434	Artist
characters	1413.5601145340504	Artist
sketch	1412.324739839689	Artist
standup	1409.1507686770626	Artist
ferrara	1398.0484683665968	Artist
orazio	1394.078731624917	Artist
appeared	1385.1101182736666	Artist
printmaker	1371.8250130464253	Artist
costume	1355.9594917553477	Artist
kubert	1341.6440254101778	Artist
brescia	1333.931836231196	Artist
correggio	1330.3944008383953	Artist
daredevil	1316.4715586594803	Artist
modena	1315.5621418948087	Artist
sculptor	1301.5228338967124	Artist
drew	1297.2015292898839	Artist
freelance	1296.1243468222806	Artist
avengers	1291.9183749276788	Artist
pseudonym	1276.5210631263856	Artist
marcantonio	1266.2188979092718	Artist
depicting	1258.917716554135	Artist
bolognese	1253.219363661845	Artist
novels	1250.695648855592	Artist
conan	1248.8765056314542	Artist
designers	1245.823693511341	Artist
accademia	1237.1521812066694	Artist
portraiture	1236.2832756194189	Artist
working	1233.1116097450908	Artist
archie	1232.9833146882895	Artist
clothing	1223.956009727453	Artist
crumb	1223.1674522581093	Artist
tommaso	1205.2677729206262	Artist
frescoed	1203.3305113748233	Artist
antonio	1200.0107076898719	Artist
magazines	1190.8859818953565	Artist
humor	1190.676779525281	Artist
womenswear	1178.272554599742	Artist
artists	1172.381568359426	Artist
mantua	1169.50380509223	Artist
storyboard	1167.2291858696756	Artist
etchings	1146.5596318627574	Artist
engraving	1141.0663493472007	Artist
ercole	1135.5441956442291	Artist
siena	1131.2507432030884	Artist
design	1130.0871556859186	Artist
virgin	1114.7191793252227	Artist
pinacoteca	1109.4847649173591	Artist
adoration	1099.8439178703322	Artist
uncanny	1099.8439178703322	Artist
hergé	1081.899130920289	Artist
abstract	1076.5494853081782	Artist
bassano	1056.9130452973754	Artist
spirou	1052.4331017709478	Artist
canvas	1040.9227348284026	Artist
ludovico	1038.5418652272053	Artist
artwork	1029.9150837706622	Artist
collections	1020.7877670732305	Artist
novel	1020.6165251987749	Artist
academy	1014.4275229392988	Artist
died	1014.1666395589986	Artist
manhwa	1013.3533965976807	Artist
creating	1004.4838516864559	Artist
york	1001.3985920679975	Artist
san	997.2887636391196	Artist
michelangelo	991.8437358501128	Artist
shows	982.9257274894143	Artist
tintin	977.5522862088853	Artist
film	977.3571404112568	Artist
funny	972.8597745573431	Artist
webcomics	967.7323708212539	Artist
novelist	966.1722930313167	Artist
picture	962.9688043555179	Artist
guido	954.5892827218072	Artist
celebrities	946.0662962604416	Artist
sebastiano	938.6717133550243	Artist
drawings	936.6164518156521	Artist
creations	935.6661989110023	Artist
team	929.9260711993	Artist
follower	922.640763986692	Artist
parma	920.286666387598	Artist
cento	907.9109822469704	Artist
creative	903.4410497684148	Artist
vecchio	892.365549471097	Artist
munich	887.1075867394709	Artist
dresses	885.2477224629444	Artist
accessories	882.5781268103341	Artist
stylist	881.4325091849536	Artist
photograph	880.426365484429	Artist
crucifixion	871.5362566395696	Artist
photo	865.4278128018019	Artist
bergamo	865.3043680278098	Artist
letterman	862.2852871000341	Artist
awards	861.807622412636	Artist
writing	858.2201691442651	Artist
funniest	853.4494324886533	Artist
düsseldorf	846.9689696416968	Artist
magi	840.2508534289233	Artist
da	835.6624482104133	Artist
stefano	831.5047607720503	Artist
league	827.4523890540963	Artist
illustrators	827.1572751193544	Artist
arts	826.067751617961	Artist
autobiographical	823.8330668435132	Artist
filippo	812.3753629446967	Artist
musician	808.5268197411714	Artist
improv	804.8354332548508	Artist
alessandro	798.4421019659377	Artist
caravaggio	797.6300718183995	Artist
football	796.9133169641382	Artist
host	795.0690190378216	Artist
lorenzo	795.032916377487	Artist
posters	793.7187779938187	Artist
chaser	787.753837635175	Artist
shōjo	783.4064623250612	Artist
tonight	780.4211695300016	Artist
negatives	772.8813856995221	Artist
vincenzo	768.2911070209003	Artist
gubbio	768.1043732362944	Artist
giacinto	768.1043732362944	Artist
published	768.043808255288	Artist
della	766.8664857059238	Artist
sketches	765.0762414526632	Artist
editorial	764.8777603123684	Artist
played	764.6256357802258	Artist
niccolò	760.3894005423175	Artist
illustrated	757.5073521960487	Artist
wrote	753.5255300601386	Artist
punisher	747.7178107828715	Artist
photographic	747.232577865189	Artist
gowns	739.3968341908787	Artist
season	735.5391412730116	Artist
collection	732.2808528414042	Artist
santi	729.2258147397374	Artist
yorker	727.0776171237588	Artist
fantastic	726.9632138560088	Artist
collaborated	726.5178571393375	Artist
surrealism	725.8689144644486	Artist
bafta	724.7333846864005	Artist
magazine	723.9415129795682	Artist
flourished	719.7286333239177	Artist
franceschini	713.8257658198435	Artist
sacchi	713.8257658198435	Artist
pastel	712.6701862322226	Artist
watercolours	710.8325887551136	Artist
adventures	703.9044802899225	Artist
coty	696.8677722105133	Artist
florentine	694.4403800812323	Artist
player	78263.08662041755	Athlete
born	73989.01873769352	Athlete
played	68417.79482013818	Athlete
professional	44833.24086366501	Athlete
tour	43267.75497140745	Athlete
team	37219.09532123999	Athlete
championships	33192.429513231684	Athlete
doubles	31276.178284453912	Athlete
footballer	30465.300040427548	Athlete
career	29701.066201569087	Athlete
championship	27099.96280800045	Athlete
chess	26548.985821380786	Athlete
medal	23647.23617928805	Athlete
freestyle	23366.953474619422	Athlete
world	23243.01428918139	Athlete
playing	21674.330598950768	Athlete
olympics	20207.28186467005	Athlete
competed	20040.795652005152	Athlete
tennis	19768.913079653303	Athlete
cricket	19589.743888799185	Athlete
swimmer	19414.429237123357	Athlete
golfer	19272.375969478595	Athlete
plays	19021.499520686295	Athlete
games	18827.826337462473	Athlete
baseball	18772.306827499982	Athlete
cricketer	18393.995655001516	Athlete
senior	18099.95363791276	Athlete
summer	18022.9033798419	Athlete
league	17505.434652473396	Athlete
vfl	17328.721118895734	Athlete
medals	16633.94219167783	Athlete
gymnast	16545.302375539162	Athlete
australian	16318.37788675295	Athlete
innings	15545.857855160943	Athlete
poker	15486.395269101122	Athlete
debut	15017.947838059621	Athlete
made	14528.4685898327	Athlete
club	14499.567600464654	Athlete
cyclist	14346.194376816096	Athlete
nba	14221.59557766081	Athlete
pga	13691.096130288113	Athlete
rugby	13559.79714912992	Athlete
handball	13051.538765991381	Athlete
gymnastics	12638.197365755941	Athlete
wickets	12219.816323782497	Athlete
badminton	11993.714351801098	Athlete
batsman	11604.618903137516	Athlete
hurling	11505.720425224396	Athlete
former	11135.33874216395	Athlete
swimming	10919.553764765482	Athlete
pitcher	10842.2633970528	Athlete
ranking	10641.35314525179	Athlete
rules	10626.726804662698	Athlete
batting	10573.016675614565	Athlete
basketball	10214.083938098549	Athlete
matches	10081.515688068806	Athlete
artistic	9961.644589428577	Athlete
martial	9491.06301253185	Athlete
runs	9485.162139253922	Athlete
scored	9268.430962774433	Athlete
appearances	9129.581884335561	Athlete
medley	8492.342462076262	Athlete
retired	8204.237836793864	Athlete
afl	8112.431334203972	Athlete
victorian	7853.166780485172	Athlete
grandmaster	7694.092504510061	Athlete
batted	7693.369527469003	Athlete
open	7655.564781860677	Athlete
breaststroke	7634.837395223656	Athlete
melbourne	7592.227356885038	Athlete
rhythmic	7559.002650480129	Athlete
hurler	7554.941341610647	Athlete
individual	7547.522601556313	Athlete
test	7511.735405827522	Athlete
season	7183.27198089401	Athlete
sox	7056.094776678562	Athlete
premiership	7009.818788948743	Athlete
backstroke	6976.021344002685	Athlete
average	6862.7297810592745	Athlete
mixed	6800.140024057473	Athlete
seasons	6775.57585253409	Athlete
relay	6757.047629096382	Athlete
minor	6504.6426353391535	Athlete
darts	6407.453786776974	Athlete
lacrosse	6084.80723255521	Athlete
olympic	5902.658451359277	Athlete
titles	5882.513280884959	Athlete
pitched	5876.721607045934	Athlete
located	5825.19753603074	Athlete
essendon	5681.746496274722	Athlete
bowler	5631.768725043869	Athlete
champion	5586.845137689356	Athlete
golf	5567.411513669377	Athlete
represented	5527.488728275644	Athlete
match	5481.156914745853	Athlete
munster	5443.742838692981	Athlete
draft	5335.455126273919	Athlete
gaelic	5256.584402264777	Athlete
winning	5236.258241400091	Athlete
irish	5229.450666728409	Athlete
gold	5219.7931962446155	Athlete
collingwood	5215.751709933039	Athlete
wicket	5205.10872732745	Athlete
species	5168.448445213552	Athlete
bronze	5153.216782156715	Athlete
mlb	5126.736953692394	Athlete
forward	5032.552638977383	Athlete
fina	5017.850611626424	Athlete
squad	5004.263653871963	Athlete
came	4966.890195067073	Athlete
competitions	4962.947882407278	Athlete
cork	4954.700653960186	Athlete
amateur	4850.60146988438	Athlete
bowled	4788.717869844059	Athlete
carlton	4734.735842551275	Athlete
party	4689.949305200376	Athlete
butterfly	4668.652205313777	Athlete
river	4541.0078579026995	Athlete
singles	4530.466332320172	Athlete
european	4480.539906138285	Athlete
scoring	4441.752254571133	Athlete
finished	4421.56530854709	Athlete
kilda	4410.596599227434	Athlete
silver	4349.050492975617	Athlete
swam	4345.852374180761	Athlete
bowling	4344.510086912125	Athlete
win	4323.027574848855	Athlete
captained	4287.084700556553	Athlete
age	4251.857991151577	Athlete
station	4219.757505469824	Athlete
album	4176.468496846309	Athlete
final	4111.5310827753865	Athlete
slam	3988.051759122086	Athlete
wimbledon	3945.6680031261626	Athlete
nation	3914.6514115525083	Athlete
sportsperson	3876.8842089700793	Athlete
table	3827.85383388351	Athlete
selected	3827.448601693746	Athlete
score	3801.999198762836	Athlete
best	3779.92530710036	Athlete
round	3751.787694224629	Athlete
turned	3642.1754826692973	Athlete
major	3630.7035434855657	Athlete
baseman	3594.5398923344637	Athlete
rebounds	3544.655859177363	Athlete
tipperary	3542.956729380321	Athlete
music	3499.0493482492434	Athlete
excelled	3477.9550038348043	Athlete
rankings	3451.8541217335032	Athlete
injury	3445.409510188849	Athlete
wsop	3425.479067312844	Athlete
women	3395.044490173609	Athlete
rode	3373.4893592372055	Athlete
netball	3305.386253029629	Athlete
leinster	3303.837894557107	Athlete
handballer	3284.3508239611874	Athlete
outfielder	3278.5544193175756	Athlete
kickboxer	3251.911011649634	Athlete
squash	3249.2377318223644	Athlete
events	3246.765108134905	Athlete
reds	3241.4168255824993	Athlete
pick	3237.558048023927	Athlete
traded	3232.235514732052	Athlete
hawthorn	3202.1188350291804	Athlete
finals	3194.6750430186435	Athlete
lake	3184.2883623820876	Athlete
national	3169.079558489753	Athlete
phillies	3165.1089437558203	Athlete
level	3163.8161635604993	Athlete
wta	3163.030257610086	Athlete
kerry	3156.693501790828	Athlete
cubs	3142.993334940683	Athlete
yankees	3136.5628221899747	Athlete
karate	3125.2605776670075	Athlete
itf	3122.6914964579755	Athlete
jockey	3104.5923587317557	Athlete
reached	3101.147271994495	Athlete
released	3073.2969345791994	Athlete
braves	3072.679838153283	Athlete
signed	3068.993343025276	Athlete
geelong	3064.951520048041	Athlete
tournaments	3051.2996149738315	Athlete
church	3050.254102808742	Athlete
retirement	3034.0217708874775	Athlete
fide	3017.4097129432366	Athlete
swimmers	3005.155105957973	Athlete
dressage	2999.6059985291627	Athlete
averaged	2976.7029252721186	Athlete
heat	2972.5780826281407	Athlete
list	2962.5509010706396	Athlete
earned	2960.314883010884	Athlete
players	2909.1683832986546	Athlete
dodgers	2904.1365161145964	Athlete
pitching	2899.4256331708684	Athlete
rookie	2882.5302413965205	Athlete
fairest	2878.0529433382594	Athlete
zealand	2877.9736697224766	Athlete
fitzroy	2866.710679072405	Athlete
threw	2865.4547045016043	Athlete
fame	2858.3807615365554	Athlete
1988	2840.14715543962	Athlete
goals	2828.479752032325	Athlete
mma	2819.3670008042527	Athlete
footscray	2801.422134138958	Athlete
catcher	2800.446958159974	Athlete
joined	2796.5304407429785	Athlete
achieved	2739.6968214462513	Athlete
bridge	2721.929014839159	Athlete
kicked	2701.21850114019	Athlete
medallist	2696.7960791827654	Athlete
pan	2692.5323285873656	Athlete
spent	2686.317705347639	Athlete
area	2653.075412441175	Athlete
derbyshire	2643.098005993382	Athlete
song	2642.2636402945354	Athlete
strikeouts	2639.7852583845383	Athlete
band	2637.3757097540997	Athlete
trophy	2627.610903874365	Athlete
cup	2625.0292929850066	Athlete
captain	2601.371546240293	Athlete
football	2596.1589959802536	Athlete
rbi	2595.890414637884	Athlete
district	2592.938105397891	Athlete
kilkenny	2572.3803189194823	Athlete
adelaide	2555.7830371780337	Athlete
line	2550.2470639741	Athlete
election	2525.4938641714666	Athlete
tests	2505.187705911759	Athlete
ufc	2498.953597589801	Athlete
ball	2479.261631871006	Athlete
sydney	2454.425453519882	Athlete
winnings	2444.1286042941692	Athlete
international	2418.811283330205	Athlete
trampoline	2401.499965037856	Athlete
midfielder	2401.4396310486122	Athlete
tigers	2398.600604661114	Athlete
mets	2375.9150993359694	Athlete
female	2356.876288913837	Athlete
airport	2348.1171544015547	Athlete
finishing	2342.5226023562054	Athlete
overs	2322.523358886726	Athlete
tied	2311.7116350527567	Athlete
occasions	2311.5516385740752	Athlete
era	2311.457501455439	Athlete
side	2309.609853197574	Athlete
2008	2307.245090623173	Athlete
state	2303.790167074115	Athlete
published	2295.8449898298327	Athlete
km	2289.1733248065425	Athlete
cycling	2282.485430686986	Athlete
1984	2267.264060544011	Athlete
prop	2257.4229854493815	Athlete
fremantle	2244.498808116091	Athlete
galway	2222.7164142646275	Athlete
genus	2213.572395776927	Athlete
hitter	2166.537591318073	Athlete
year	2166.310552901598	Athlete
bellator	2163.460672608679	Athlete
sanfl	2148.661269244968	Athlete
